listing_id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,last_review,reviews_per_month,calculated_host_listings_count,availability_365
7138936,Luxurious & Bright Home in Bonnie Bruntsfield,765543,Ebony,Bruntsfield,55.93847601,-3.212429938,Entire home/apt,45,2,05/11/2018,1.01,1,169
7140594,3 bedrooms for amazing people,7630034,Justyna,Marchmont West,55.93783599,-3.196105945,Private room,42,1,,,1,0
7140988,Bright & clean Leith flat: 15 mins from city.,21608278,Katrina,South Leith,55.96733449,-3.170446876,Private room,45,2,08/10/2018,4.47,1,18
7141493,Wonderful apartment in Edinburgh’s Old Town.,1702507,Sharon,"Canongate, Southside and Dumbiedykes",55.9503065,-3.177417915,Entire home/apt,60,3,11/11/2018,3.26,1,166
7146090,Traditional Edinburgh  Flat,19664369,Andrew,Deans Village,55.95192955,-3.219834119,Entire home/apt,220,3,,,1,0
7148088,"Top rated, bright flat with period features",21183939,Valerie,Leith (Albert Street),55.96189749,-3.177009053,Entire home/apt,70,2,27/08/2018,2.17,1,0
7154072,Well located flat,13968137,Stephen,Meadowbank and Abbeyhill North,55.95697582,-3.152776701,Private room,40,7,03/09/2015,0.15,1,364
7154678,Luxury West End Boutique Apartment,37249312,Sarah,Deans Village,55.94958398,-3.215195722,Entire home/apt,96,2,01/11/2018,3.05,1,346
7155161,King sized bed in Gorgie,37471985,Alex,Gorgie West,55.93800463,-3.234610634,Private room,50,3,04/09/2018,0.64,1,0
7155259,Beautiful city centre 3 bed apt,37472442,Steven,Hillside and Calton Hill,55.95869846,-3.174508836,Entire home/apt,160,2,27/08/2018,2.29,1,84
7158172,Quiet 1 bed flat with parking,28700868,Harry,South Leith,55.96528121,-3.173027017,Entire home/apt,100,1,06/09/2015,0.27,1,0
7158615,Bright & modern flat in Polwarth,33740523,Louise,Polwarth,55.93821285,-3.221867017,Entire home/apt,120,14,01/01/2018,0.18,1,0
7159820,Spacious 2 bed flat near the Shore,17781989,Lydia,The Shore and Constitution Street,55.97411013,-3.164271061,Entire home/apt,99,2,17/08/2015,0.1,3,0
7162085,Spacious en-suite attic room,37507805,Janet,Craigentinny,55.95855877,-3.13162884,Private room,60,1,28/08/2016,0.18,1,0
7162482,New Top Floor Flat with Stunning City View,20907732,Diego,Meadowbank and Abbeyhill North,55.95929013,-3.167710362,Private room,70,2,27/08/2018,0.36,2,51
7166355,"Cosy room with own bathroom,free parking,near town",2159618,Martin,Restalrig and Lochend,55.96269492,-3.153390229,Private room,35,1,11/11/2018,6.09,1,144
7167057,4-Bed House nr City Centre/Airport,33992318,Nicola,"Dalmeny, Kirkliston and Newbridge",55.95854051,-3.40519363,Entire home/apt,80,1,22/09/2018,1.67,1,359
7167430,Double bedroom in residential area,37457307,Izabela,Granton West and Salvesen,55.97382293,-3.252018824,Private room,40,1,26/08/2018,0.63,1,0
7168634,Edinburgh city flat in Morningside,26474316,Linda,Merchiston and Greenhill,55.92884324,-3.211079771,Entire home/apt,65,2,16/11/2018,2,1,355
7171574,Quiet 3 Bedroom Mews House in the City Centre,37563463,BnBBuddy,New Town West,55.95745472,-3.202567156,Entire home/apt,100,2,04/11/2018,5.32,84,312
7172016,Double Bedroom with TV,34113099,Stuart,The Inch,55.92063459,-3.15652112,Private room,60,1,,,1,0
7174221,***GREAT VALUE*** CENTRAL FLAT,26551006,Senya,Merchiston and Greenhill,55.93673215,-3.215107983,Entire home/apt,69,1,26/06/2016,0.2,1,0
7179173,3 Bedroom New Town Flat with Garden,37609805,Emma,Canonmills and New Town North,55.96014851,-3.198934833,Entire home/apt,250,21,01/01/2018,0.4,1,179
7184233,Private room and breakfast,37639441,Roisin,Craigentinny,55.95772416,-3.139389463,Private room,23,1,03/11/2018,0.98,1,332
7187041,Very Central Old Town Flat,7585618,Ross,"Old Town, Princes Street and Leith Street",55.94621362,-3.189609426,Private room,150,2,27/08/2018,1.04,1,170
7187538,Luxury art apartment in Royal Mile,31102493,Carlos,"Old Town, Princes Street and Leith Street",55.94975805,-3.182967588,Entire home/apt,250,2,05/08/2018,1.2,2,40
7188022,Splendid Old Town Apartment,7713422,Nick,"Old Town, Princes Street and Leith Street",55.95043109,-3.183286106,Entire home/apt,75,2,18/11/2018,5.11,2,314
7191159,"Large, stylish Victorian apartment",37661591,Iain,Bruntsfield,55.94111503,-3.204993544,Entire home/apt,50,3,05/06/2017,0.23,1,0
7197203,"Cozy Double Room, Beautiful Flat & Tour Guide Host",5196013,Colin,Polwarth,55.94017431,-3.226012708,Private room,50,2,18/02/2018,2.35,1,328
7197848,Comfy Double Room on the Royal Mile,5004132,Ellen And Dave,"Old Town, Princes Street and Leith Street",55.94803593,-3.193315416,Private room,35,3,27/10/2018,3.64,2,0
7198242,Bright Central Meadows Flat,5249166,Helen,Marchmont East and Sciennes,55.93867691,-3.194538225,Entire home/apt,66,3,09/09/2018,1.23,1,6
7198326,"Perfect position, great price!",37693269,Ross,New Town West,55.95388551,-3.198730947,Entire home/apt,75,3,04/11/2018,4.01,1,144
7198479,Cosy twin room & bathroom,29107003,Iona,Morningside,55.92048198,-3.211598907,Private room,45,2,20/08/2016,0.23,1,0
7198882,Double bed room near city centre,13862378,Matt&Dan,Gorgie East,55.94408737,-3.223246951,Private room,60,1,25/08/2015,0.08,1,0
7201511,Central Edinburgh accommodation,37708894,Manigeh,Marchmont West,55.93667172,-3.197360843,Private room,60,1,12/11/2018,3.26,3,76
7202974,"Well located garden flat, Edinburgh",37706006,Rosemarie,Newington and Dalkeith Road,55.94011607,-3.179696562,Entire home/apt,95,5,15/07/2017,0.27,1,0
7203395,Beautiful Double Bedroom Flat (central location),27594211,Mandy,Shandon,55.9360865,-3.221973888,Entire home/apt,96,2,24/08/2018,0.74,1,204
7204053,Luxury New Year Eve apartment near Royal Mile,22656720,Scherie,Abbeyhill,55.95501328,-3.166237009,Entire home/apt,350,3,26/08/2018,0.2,3,1
7210281,Castleview and Secret Garden Studio,10078285,Stoil,Tollcross,55.94601511,-3.199311287,Entire home/apt,79,2,04/11/2018,6.64,11,99
7211414,Stylish flat in Leith (near centre),26718827,Helene,Easter Road and Hawkhill Avenue,55.96424276,-3.173555907,Entire home/apt,60,2,15/05/2017,0.77,1,0
7213988,Large spacious double room + sofa,22287745,Carla,Broughton South,55.96562399,-3.186193837,Private room,60,1,23/07/2015,0.02,1,0
7216543,In The Heart Of The Festival,8866857,Shaun,"Old Town, Princes Street and Leith Street",55.94928685,-3.189016847,Private room,70,3,,,1,0
7217153,"ONE BED FLAT top of Easter Road, close to Old Town",37780806,Marie-Agnes,Meadowbank and Abbeyhill North,55.95897489,-3.171135313,Entire home/apt,100,2,27/08/2018,1.78,1,0
7219550,Spacious 3-bedroom 1st Floor Flat,37795119,Adnan,Bruntsfield,55.93823623,-3.216228428,Entire home/apt,205,5,28/08/2018,0.29,1,0
7222993,Double room with private shower/WC | car parking,35726741,Chas,Boswall and Pilton,55.97417611,-3.216558956,Private room,60,1,20/10/2018,1.4,1,290
7224638,Beautiful 1 Bed main Door Flat,37821562,Jamie,Deans Village,55.9494391,-3.215127788,Entire home/apt,105,5,12/08/2015,0.03,1,0
7231092,"123 Canongate, Royal Mile",36868458,Stephen & Julie,"Old Town, Princes Street and Leith Street",55.94987777,-3.184668743,Entire home/apt,80,2,11/11/2018,3.61,2,290
7231459,Spacious Edinburgh Flat 15 Mins bus to City Centre,37862590,Sharon,North Leith and Newhaven,55.97892392,-3.186788878,Entire home/apt,69,2,06/08/2018,0.79,1,0
7231627,Spacious maindoor New Year flat,37863430,Giles,Marchmont West,55.93625008,-3.196778488,Entire home/apt,95,2,02/01/2016,0.13,1,0
7233229,Stylish 3-bed close to Grassmarket,363860,Emma,Tollcross,55.94381666,-3.203232193,Entire home/apt,150,2,13/08/2016,0.91,1,0
7234782,Victorian 1 bed flat in Edinburgh,37879796,Jenni,Shandon,55.93188268,-3.234347129,Entire home/apt,85,1,19/08/2018,0.59,1,0
7235140,Central flat in historic New Town with castle view,37881539,Loren,Canonmills and New Town North,55.95817893,-3.196248362,Entire home/apt,110,2,07/11/2018,1.71,1,23
7237450,Light and spacious 3 bedroom apartment!,5352260,Jamie,The Shore and Constitution Street,55.97275209,-3.167731139,Entire home/apt,180,2,29/08/2017,0.4,1,0
7237878,"The Cupola apartment, 30 Heriot Row",37894929,Alistair,New Town West,55.95613421,-3.204094972,Entire home/apt,120,14,,,1,0
7242016,"Attractive flat, 10 mins to centre",37905772,Fiona,Shandon,55.93496878,-3.233814734,Entire home/apt,51,3,02/01/2016,0.2,1,0
7242671,"Cosy Apartment by The Shore, Private Parking",37921699,Ally,The Shore and Constitution Street,55.97438971,-3.163984972,Entire home/apt,65,3,02/11/2018,2.82,3,154
7243077,Enjoy our flat with Castle views!,4017632,Bruno,Broughton North and Powderhall,55.96256314,-3.196660324,Private room,50,1,30/08/2016,0.15,1,0
7243597,"Central, free parking, garden",37924078,Ottilie,Broughton South,55.96520267,-3.183897756,Entire home/apt,150,2,07/08/2017,0.27,1,195
7243982,Luxurious Apartment City Centre,37757817,Annie & Tom,Meadows and Southside,55.94383896,-3.193013494,Entire home/apt,120,2,22/08/2016,0.22,1,0
7244392,"Spacious, bright Edinburgh flat",22087148,Catriona,"Craigleith, Orchard Brae and Crewe Toll",55.96818592,-3.232840329,Private room,45,1,31/08/2015,0.03,1,0
7244816,Comfortable Double Room,37933282,Ginny,Boswall and Pilton,55.97522617,-3.224116368,Private room,50,1,,,1,0
7250470,Edinburgh Central (Shared) Flat,29636828,Si Yu,South Leith,55.96841026,-3.172154445,Private room,15,1,01/01/2016,0.2,6,0
7252729,Great location for Festival rent,32196437,Matthew,The Shore and Constitution Street,55.97150847,-3.168689161,Entire home/apt,80,7,01/09/2015,0.03,1,0
7254307,Edinburgh 4 Bedroom Central Flat,29636828,Si Yu,Great Junction Street,55.96826242,-3.174043636,Entire home/apt,145,6,08/08/2018,0.3,6,70
7254709,"Quiet en-suite guestroom, Trinity.",25589951,Guen,Trinity,55.9765683,-3.206367981,Private room,38,2,03/11/2018,2.22,1,256
7255095,Attractive & Spacious Double Room.,16567267,Anne,Newington and Dalkeith Road,55.93637951,-3.168897852,Private room,46,1,11/11/2018,1.5,1,355
7256829,"Gorgeous 2 bedroom, 2 bathroom, parking & WiFi",37991827,Ruth,Leith (Albert Street),55.96152019,-3.171744862,Entire home/apt,110,5,13/10/2017,0.48,1,57
7262991,Stylish 1 Bed Flat in Prime Central Location,36768132,Paul,Dalry and Fountainbridge,55.94450109,-3.215756029,Entire home/apt,57,1,02/11/2018,1.03,2,258
7268755,"CityViews-Royal Mile 5mins, FREE parking/WiFi/lift",12563034,Eleanor,Abbeyhill,55.9564282,-3.167885979,Entire home/apt,80,3,11/11/2018,1.73,4,217
7269078,Private Room in Central Edinburgh,29636828,Si Yu,South Leith,55.97025562,-3.171984831,Private room,14,1,27/08/2015,0.22,6,0
7269382,Festival Cozy flat double-bed room,6617500,Stan,Liberton West and Braid Hills,55.91572371,-3.164405786,Private room,36,2,24/08/2015,0.07,1,0
7269384,4 BED FLAT STUDENT LET: SEP-JUL,29636828,Si Yu,Great Junction Street,55.96970784,-3.173481778,Entire home/apt,67,30,,,6,0
7270306,Large Room in CentralGeorgian Flat,38065848,Rosemary,"Old Town, Princes Street and Leith Street",55.95792303,-3.189597039,Private room,55,2,30/09/2018,1.63,1,329
7270527,Edinburgh room available.,38066870,Howard,Siverknowes and Davidson's Mains,55.97025612,-3.271531628,Private room,37,7,27/08/2017,0.1,1,364
7270717,"Charming 2 bed apartment, Old Town",31393096,Magdalena,"Old Town, Princes Street and Leith Street",55.94859339,-3.186973353,Entire home/apt,60,1,13/11/2018,6.15,1,187
7271883,Large dbl room Edinburgh centre,21765332,Domenica,Meadowbank and Abbeyhill North,55.95544239,-3.160843024,Private room,50,1,18/11/2018,0.75,3,81
7272387,City Centre Flat,38076709,Philip,Broughton North and Powderhall,55.96649695,-3.190395684,Entire home/apt,74,1,29/08/2016,0.18,1,0
7274056,Spacious room close to city centre,38084003,Hamish,Tollcross,55.94309358,-3.201031573,Private room,48,1,29/10/2018,0.77,1,0
7274848,Kingsize double Bedroom in spacious family home.,38085856,Louisa,Stockbridge,55.9572716,-3.21470619,Private room,41,1,03/11/2018,4.29,3,349
7274892,Bedroom in spacious family home.,38085856,Louisa,Stockbridge,55.9555917,-3.215579042,Private room,52,1,11/11/2018,2.17,3,355
7274951,401 - Chic city centre apartment,19173145,Anabel,New Town West,55.95438809,-3.198156629,Entire home/apt,520,2,23/09/2018,0.66,37,306
7277735,Light & Modern Apartment,38104758,Laura,Meadowbank and Abbeyhill North,55.95964439,-3.163782091,Entire home/apt,80,3,02/01/2018,0.1,1,0
7278555,City Centre Suite!,38109403,Rachael,Tollcross,55.94453634,-3.20585156,Entire home/apt,250,1,26/08/2018,0.6,1,0
7278852,Charming 2 bedroom City Ctr Cottage,29240682,Katie,Dalry and Fountainbridge,55.94392631,-3.217434322,Entire home/apt,85,2,14/11/2018,4.23,1,37
7279145,Beautiful room in the city center.,16325854,Fabiano,Tollcross,55.94271266,-3.208087717,Private room,29,1,05/11/2018,6.2,2,64
7282953,2 comfy bedrooms with private bath & free parking,8091424,Susan,Balgreen and Roseburn,55.93890027,-3.249195984,Private room,35,1,30/10/2018,6.99,1,0
7284290,2 Bedroom Family flat Bruntsfield,38144657,Anna,Bruntsfield,55.93998065,-3.209605599,Entire home/apt,120,3,03/01/2018,0.3,1,20
7287074,Central Edinburgh Royal Mile flat,12284139,David,"Old Town, Princes Street and Leith Street",55.94955292,-3.189609567,Entire home/apt,70,3,15/11/2018,4.65,1,113
7287428,Peaceful room in an exciting city,12543143,Alex,Leith (Hermitage and Prospect Bank),55.96537708,-3.161743938,Private room,32,1,27/05/2018,1.96,1,0
7289037,**FESTIVAL FLAT** Superb 4-Bed Victorian Tenement,8970048,Bronwyn,Merchiston and Greenhill,55.93552073,-3.218386669,Entire home/apt,200,2,12/08/2018,0.11,1,0
7289190,Private room Edinburgh City Centre,25339673,Angela,Newington and Dalkeith Road,55.9383029,-3.177564964,Private room,65,1,27/10/2018,3,1,168
7289659,Georgian Grandeur Bedroom Space,38175207,Laura,Newington and Dalkeith Road,55.93611846,-3.17568199,Private room,110,2,29/05/2017,0.6,1,361
7290741,Chic Renovated Victorian Flat,6184632,Sarah,Leith (Albert Street),55.96162561,-3.178704174,Entire home/apt,110,2,23/09/2018,0.29,2,0
7290888,Castle Hideaway,3669963,Emma,"Old Town, Princes Street and Leith Street",55.94745628,-3.198658246,Entire home/apt,70,2,09/11/2018,7.89,3,245
7293070,Cozy  bedroom in town,38196491,Kari,Leith (Hermitage and Prospect Bank),55.9666141,-3.162862128,Private room,30,1,10/09/2018,1.14,2,252
7293272,Stay in a  beautiful church by the sea!,17781989,Lydia,Trinity East and The Dudleys,55.97900175,-3.198346319,Entire home/apt,89,3,27/03/2016,0.03,3,0
7296141,Victorian apartment in centre of town,21438780,Steven,Hillside and Calton Hill,55.95865353,-3.17426836,Entire home/apt,40,3,05/08/2018,0.23,1,0
7298461,Large Double room in Garden Flat,38228449,Paul,Merchiston and Greenhill,55.93003137,-3.215597352,Private room,50,2,11/11/2018,0.93,1,73
7299599,Central quiet sunny flat,38234954,Neil,Comely Bank,55.95762202,-3.221336262,Entire home/apt,80,5,27/08/2018,1.46,1,31
7303707,Big quiet traditional central flat,3920723,James And Monica,Marchmont West,55.93721068,-3.202161095,Private room,32,1,13/08/2017,0.6,3,0
7305886,Unique beachside Edinburgh home,16530018,Jo,Joppa,55.94982936,-3.102429089,Entire home/apt,310,5,25/08/2018,0.25,1,0
7306806,Spacious Double Bedroom near centre,38276812,Will,Pilrig,55.96635987,-3.179541941,Private room,45,1,11/08/2015,0.03,1,0
7314218,Spacious City Centre Apartment,22390026,Alison,Hillside and Calton Hill,55.96038427,-3.178122211,Entire home/apt,69,5,11/11/2018,1.66,1,158
7315969,St Peters Place – Viewforth,38327821,Jayne,Dalry and Fountainbridge,55.94076668,-3.213337468,Entire home/apt,80,10,,,1,0
7316797,Scott House - Sir Robert Louis Stevenson Room,22868628,Jemima,New Town East and Gayfield,55.95929161,-3.189568905,Private room,120,2,24/09/2018,0.11,5,362
7316872,Garden Flat in Edinburgh suburbs.,37960576,Ruth,The Inch,55.920064,-3.150231561,Entire home/apt,50,2,29/10/2018,1.11,1,288
7317134,1 Bright Double Room next to the beautiful Meadows,5357801,Heidi,Tollcross,55.94327099,-3.202069502,Private room,90,1,10/08/2017,0.08,1,0
7317147,Scott House b&b  - Sir Walter Scott Suite Room,22868628,Jemima,New Town East and Gayfield,55.95955863,-3.188813166,Private room,105,2,15/04/2017,0.08,5,82
7317272,"Christmas Markets, Playhouse Theatre,  Traditional",16768307,Helen,Hillside and Calton Hill,55.95845537,-3.177210598,Entire home/apt,73,1,13/11/2018,4.59,4,63
7318101,Cosy basement flat in central Edinburgh,38338208,Caroline,Hillside and Calton Hill,55.95623418,-3.179733744,Entire home/apt,100,2,16/09/2018,1.92,1,0
7318558,"3 Double Bed, City Centre, Entire Top Floor Flat",10191717,Andrew,Dalry and Fountainbridge,55.94582313,-3.213575645,Entire home/apt,135,5,03/01/2017,0.08,1,0
7318996,Spacious 1 bed flat + friendly cat!,10792250,Chloe,Polwarth,55.93863719,-3.222601674,Entire home/apt,58,4,22/08/2017,0.53,1,0
7320019,Quiet Home 10mile from Edinburgh 1mth minimum stay,9645386,Chris,Queensferry West,55.98760482,-3.411216246,Entire home/apt,75,30,25/08/2018,0.23,2,96
7321525,The Pavilion at Lamb's House,23741489,Kristin,The Shore and Constitution Street,55.97590027,-3.169201924,Entire home/apt,310,3,29/05/2016,0.06,1,327
7323062,Perfect City Centre DoubleRoom +flexi check-in/out,2161319,Joanne And Dave,"Canongate, Southside and Dumbiedykes",55.95269098,-3.174156203,Private room,50,1,06/10/2018,4.25,1,0
7323153,Immaculate flat in Festival City,38362699,Carol,Gorgie West,55.9372839,-3.234819918,Entire home/apt,80,3,09/09/2015,0.18,1,81
7326002,Double room in quiet shared house,9645386,Chris,Queensferry West,55.98769508,-3.411181035,Private room,36,1,17/08/2018,0.51,2,121
7326257,Festival oasis in Stockbridge,20555772,Rochelle,Stockbridge,55.96054889,-3.207756,Private room,80,2,25/08/2015,0.13,1,0
7326439,"Room 1 -Luxury king, bathroom & breakfast",19104351,Jennifer,Greenbank and The Braids,55.9164992,-3.227432043,Private room,60,2,20/05/2018,1.25,2,0
7326814,A Charming Room in Central Edinburgh,38382581,Carol,Hillside and Calton Hill,55.96038467,-3.172378171,Private room,33,2,11/11/2018,4.9,3,72
7327419,Comfy City Centre Apartment with parking- Sleep 6,38385878,Scott,"Canongate, Southside and Dumbiedykes",55.9459283,-3.179689018,Entire home/apt,175,1,,,1,0
7327519,Lovely double bedroom in Central Edinburgh,8384725,Kerry,Merchiston and Greenhill,55.93328805,-3.214697876,Private room,59,2,27/08/2018,0.96,1,0
7327724,2 Bedroom Flat near City Centre,38387689,Catherine,The Shore and Constitution Street,55.97517966,-3.16432749,Entire home/apt,110,2,29/08/2018,0.71,1,135
7331963,Modern City Centre Two-Bed Flat,34088852,Meei,New Town West,55.95653784,-3.196525809,Entire home/apt,150,2,21/09/2015,0.25,1,0
